user_id,source_url,destination_url,phone_id,fullName,price,outcome_var,bounce,total_clicks,first_morph,last_morph,time_spent_website,condition,condition_reassigned,time_spent_survey,bonus_unclear,bonus_unclear_open,bcq_bonus_received,web_satisf,att_check,att_check_6_TEXT,web_recommend,lk_buy_cellphone,employment_status,employment_status_7_TEXT,gender,Mobile
TRMFOfwgF5vyvve1jHY9Ya1tzElWL,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=TRM.FOfwgF5vyvve1jHY9~Ya1tzEl_WL,{linkLocation:footer},NA,0,0,1,43,2,2,158.9259999,4,4,106,2,NA,2,5,6,Yes,2,1,1,NA,1,0
TShTgMGuGSaaGNoyP805vVzr90LUji7,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:2,fullName:Huawei Y6 32GB Mobile Phone - Blue,99.95,1,0,21,1,1,372.602,1,1,124,2,NA,2,4,6,Yes,3,1,1,NA,2,0
TtlXdf1EJcLjblxvMeSl4s0QTfTVqMf,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,27,1,1,398.6819999,1,1,104,2,NA,2,7,6,Yes,6,7,1,NA,2,0
Tw6tm73sU0J4aByhoFKo7iPTmvevD,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=T~w6tm73sU0-J4aByhoFKo7iPTmvevD~,{linkLocation:footer},NA,0,0,1,14,2,2,66.04500008,4,4,71,2,NA,2,7,6,Yes,6,1,1,NA,1,0
TyQY7UN6oPpQqFyshkLTA1KQVIwG,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=T~~yQY7~UN6oPp.QqFyshkLTA1KQVIwG,{linkLocation:footer},NA,0,0,1,8,1,2,136.4980001,2,2,93,2,NA,2,5,6,Yes,2,2,1,NA,2,1
TyvBXTUm8Mjaygs3ZiJ1ew8XwRGoU,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,31,1,1,523.744,1,1,127,2,NA,2,6,6,Yes,6,5,4,NA,2,0
u14dqdoGoQvOLcI7vfjlNyz7B6x4xP,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=_u14dqdoGoQvOLcI7vfjlNyz7~B6x4xP,{linkLocation:footer},NA,0,0,1,7,1,2,72.45600009,2,2,86,2,NA,1,2,6,Yes,3,6,7,full time carer,2,0
U1QfMfP8FpAG83LpBoF6Hl1qShYidqm,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,19,1,2,90.76900005,2,2,126,2,NA,2,4,6,Yes,4,7,5,NA,2,1
u77igllS1Od6To1Pa4279d1wbIZZT8BP,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/comparison,{comparison:[{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,0,0,1,8,1,1,87.33999991,1,1,69,2,NA,2,3,6,yes,2,1,7,homemaker,2,0
U7kNu6yQt8xlW5wLMjBVskEvjsOBkW,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:15,fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White,249.95,1,0,41,1,2,603.6180003,2,2,151,2,NA,2,2,6,Yes,5,6,4,NA,2,0
ucMXe0hzf7Ra8tlw1vBQJvtKoRoRb,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=ucMXe_0hzf7Ra8tlw1v_-BQJvtKoRoRb,{linkLocation:footer},NA,0,0,1,1,2,2,0,4,3,76,2,NA,2,6,6,Yes,4,7,1,NA,1,1
Udxu10q2CRWx9X7dpGBZLVHKiY5rg4,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,16,2,2,227.5550001,4,4,125,2,NA,2,6,6,Yes,5,5,1,NA,2,0
Uf207TPLlQvk3JhlcyHWoKFa1xG,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,6,2,2,38.81299996,4,4,83,2,NA,2,3,6,Yes,4,5,1,NA,2,0
uF73NARYIA0cyrqIeJFNeUhb9ADQcR,https://xlarge.rsm.nl/phone-shop/#/products/12,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=u.F73NARYIA0c_yrqIeJFNeUhb9ADQcR,{linkLocation:footer},NA,0,0,1,12,2,2,260.1849999,4,4,122,2,NA,2,6,6,Yes,6,2,1,NA,2,0
UfuBOnumwZB036xR4QmoyWqLcAuVXk,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:12,fullName:Motorola G9 Power 128GB Mobile Phone - Blue,159.99,1,0,61,2,2,150.4880002,4,4,111,2,NA,2,6,6,Yes,5,7,1,NA,1,0
UGRfc7ngKLj4lLsZpkcoE1fgOtZyWX,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,7,1,1,89.99099994,1,1,58,2,NA,2,5,6,yes,3,5,1,NA,2,0
UK75MsdZTCo1iIiDYRvpr74PQ21RXGob,https://xlarge.rsm.nl/phone-shop/#/comparison,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=UK75MsdZTCo1iIiDYRvpr74PQ21RXGob,{linkLocation:footer},NA,0,0,1,26,1,2,158.7919998,2,2,69,2,NA,2,7,6,Yes,5,2,1,NA,2,0
ukMYTmXe3ZZ4omKipDBbCZau23d2bA,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,10,1,2,71.94100022,2,2,75,2,NA,2,3,6,Yes,3,5,1,NA,2,0
uM6SBCKtCz93FMtDYg3D2C5pPOUR12,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:2,fullName:Huawei Y6 32GB Mobile Phone - Blue,99.95,1,0,9,1,2,134.3300002,2,2,173,2,NA,2,7,6,Yes,7,6,1,NA,1,0
unboS70PEUP7vOInmdkXdusrJSnM5Q,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,25,2,2,88.05900002,4,4,119,2,NA,2,7,6,Yes,5,6,1,NA,2,1
uNudpdod7EITwOzESxBG8dksqVqt,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=u.~Nud_pdod7EITwOzESxBG8-dksqVqt,{linkLocation:footer},NA,0,0,1,13,1,2,1226.303,2,2,77,2,NA,2,6,6,Yes,5,2,1,NA,1,0
UpPV7atK5EhQYdvEWV11xuq60XCF5M,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:2,fullName:Huawei Y6 32GB Mobile Phone - Blue,99.95,1,0,8,2,1,139.6830001,3,3,125,2,NA,2,6,6,yes,6,7,4,NA,2,0
UpTsHGW0n3qaTvcLbquRbV8iu4KoseV,https://xlarge.rsm.nl/phone-shop/#/reviews,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=UpTsHGW.0n3qaTvcLbquRbV8iu4KoseV,{linkLocation:footer},NA,0,0,1,10,1,2,178.0770001,2,2,152,2,NA,2,5,6,Yes,3,2,1,NA,2,1
uPXaHCIDuywGG7pWQlQ16BIHJ0GSZ,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,4,2,2,18.12100005,4,4,89,2,NA,2,6,6,yes,6,5,1,NA,2,0
Ur2z3gSqCLeb66zqyjP4eZuGWC9cjS,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,8,2,1,33.31999993,3,3,75,2,NA,2,4,6,yes,4,5,1,NA,2,0
Ur9gjw5xh291vPT8r2W4Or89MyIOtaO1,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=Ur9gjw5xh291vPT8r2W4Or89MyIOtaO1,{linkLocation:footer},NA,0,0,1,9,2,2,143.723,4,4,333,2,NA,2,4,6,Yes,1,6,1,NA,1,0
URpKrBxWfN5CW6hl7ReGib9qHQ7h,https://xlarge.rsm.nl/phone-shop/#/products,https://xlarge.rsm.nl/phone-shop/#/products/filter,[],NA,0,0,1,6,1,1,113.3299999,1,2,120,2,NA,2,7,6,Yes,5,7,1,NA,1,0
usOuzHCpIQIELmYuOQRpvFO57KpH,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,20,2,2,173.8710001,4,4,105,2,NA,2,6,6,yes,4,4,5,NA,1,0
uURKIsePdWxRjRIO4GQl7ZmpGdPLp,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=uUR_K-IsePdWxRjRIO4GQ~l7ZmpGdPLp,{linkLocation:footer},NA,0,0,1,25,1,1,246.1760001,1,1,66,2,NA,2,3,6,Yes,2,4,1,NA,3,0
uV4djuVbi5o8Teuh3MLZXFgNp9W6T,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:13,fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black,379.95,1,0,21,1,2,58.08799982,2,2,98,2,NA,2,5,6,Yes,2,6,1,NA,1,0
uvegE22tLxfjWmVVUawdPPIawMoFq,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:13,fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black,379.95,1,0,15,2,1,189.813,3,3,215,2,NA,2,7,6,yes,6,4,4,NA,1,0
UVgmbbPio6ziLds8ob6twZ8iHhW5x,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=UVgmbbPio6ziLds8ob6tw.Z8iH.hW5~x,{linkLocation:footer},NA,0,0,1,3,2,2,33.75699997,4,3,70,2,NA,2,4,6,Yes,4,3,3,NA,1,0
UVsn4Hi5qBlfOBP1WzXbEBFZoL1u5JP,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:15,fullName:OPPO Reno4 Z 128GB 5G Mobile Phone - White,249.95,1,0,24,1,1,209.096,1,1,107,2,NA,2,6,6,Yes,6,7,1,NA,1,0
UxTcLXHtaSxt6Y09CxqXo85YLwMLinc,https://xlarge.rsm.nl/phone-shop/#/comparison,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=UxTcLXHtaSxt6Y0-9CxqXo85YLwMLinc,{linkLocation:footer},NA,0,0,1,6,1,1,107.5379999,1,2,165,2,NA,2,5,6,yes,5,7,1,NA,2,0
Uy54XVtVELrFlWSiZWIHT85L2mUy7G6,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,5,1,1,40.68099999,1,2,83,2,NA,2,6,6,Yes,5,2,1,NA,2,0
uyoIpQJJYUTsH75h9fAbRWCerp6M41,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,6,1,1,115.24,1,1,113,2,NA,2,6,6,Yes,5,1,5,NA,1,0
uza9sejBbOoWdyi3q7GdIekbEwczoF,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,8,2,1,81.90400004,3,3,126,1,Nothing,2,3,6,Yes,3,1,3,NA,2,0
uZwJ6BK0b5TFJGqMVb6TueIyEKRuVw,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,6,1,1,47.5769999,1,2,104,2,NA,2,6,6,Yes,6,4,1,NA,2,0
V42UTB334FzWBGKESF13CkZOZ15y,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=V42~UTB334Fz_WBGKESF13.CkZOZ15y.,{linkLocation:footer},NA,0,0,1,18,1,1,460.5079999,1,1,121,2,NA,2,3,6,Yes,2,6,1,NA,2,0
v4UIFMVMhBLoWKzNTWtWxJ1erGIpg1,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,12,2,2,109.901,4,4,125,2,NA,2,7,6,Yes,7,5,4,NA,2,1
V8lfgwFPcHqaC3x0MCKW3w0ilHgZCgr,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,27,2,2,426.9719999,4,4,76,2,NA,2,3,6,Yes,3,1,1,NA,1,0
V8LNyh0bB3aHDJDP7ayUoAH98nU8XR0,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,4,2,2,57.37700009,4,4,128,1,nothing,2,6,6,Yes,4,1,1,NA,1,0
V8p7b0CQNAPOvg4ZMLuS7gb3qXwq,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,23,1,2,314.8410001,2,2,224,1,"At first I thought the bonus was a chance to win the phone or the budget, but at the end of the purchase section it suggested I had the chance to win the phone and £121",2,5,6,Yes,4,6,1,NA,2,1
VcCXRTmufnIV8F9DogOraGZ88ruPQx,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=VcCXRTmufnIV8F9Do~gOra-GZ88ruPQx,{linkLocation:footer},NA,0,0,1,10,2,1,26.25300002,3,3,67,2,NA,2,2,6,Yes,2,1,1,NA,1,0
VCtX6pyfCy5vhT41sOEVBzyS5o9F7,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,15,2,1,194.9419999,3,3,184,2,NA,2,3,6,Yes,4,6,2,NA,1,0
vcZn3Em3mvr8sGRaVUZmDfysTssZRD,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,9,2,2,301.063,4,4,258,2,NA,2,4,6,Yes,4,6,1,NA,2,0
VdVhR4ycJRWJA80TnU5llVHBudjltb9,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,10,2,2,112.392,4,4,105,2,NA,2,5,6,Yes,3,5,1,NA,2,0
VfHs3fEo9oKA48FPpdVwzZBCePRgfq,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:6,fullName:Nokia 3.4 32GB Mobile Phone - Charcoal,109.95,1,0,16,2,2,192.0419998,4,4,125,2,NA,2,6,6,Yes,6,2,1,NA,1,0
Vg2OCO4bI7D89mUlMzxj14VivN4zA23,https://xlarge.rsm.nl/phone-shop/#/reviews/4,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=Vg2OCO4bI7D89mUlMzxj14VivN4z-A23,{linkLocation:footer},NA,0,0,1,5,1,1,36.79500008,1,2,119,2,NA,1,6,6,Yes,5,2,1,NA,1,0
vi7ovZgru9d8BiBVgRT2ycK0ODS1xj,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=vi7ov~Zgru9d8BiBVgRT2ycK~0ODS1xj,{linkLocation:footer},NA,0,0,1,10,2,1,325.0449998,3,3,167,2,NA,2,4,6,Yes,4,3,7,NA,2,0
Visz7JZE8oIr7Or49lIvfLbG9ZaA15,https://xlarge.rsm.nl/phone-shop/#/products/6,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=Visz7JZE8oIr7Or49lIv_f~LbG9ZaA15,{linkLocation:footer},NA,0,0,1,8,2,1,70.55400014,3,3,99,2,NA,2,7,6,Yes,7,3,2,NA,2,0
vjc7v8KJlLetDmVUr4PxVoVpNnRz,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=v~jc.7v8KJlLe.tDmVUr4P~xVoVpNnRz,{linkLocation:footer},NA,0,0,1,9,1,2,38.75600004,2,2,88,1,Everything was clear,3,5,6,Yes,5,6,1,NA,2,0
vmuZkEw4NDQzaBPSkyur6VKiA8QVzOg,https://xlarge.rsm.nl/phone-shop/#/,https://xlarge.rsm.nl/phone-shop/#/trolley,{trolley:{},linkLocation:top-navigation},0,0,0,14,1,2,189.721,2,2,160,2,NA,3,6,6,yes,3,5,1,NA,1,0
VnjVblcnIR7x6C3WjKz6vEHoJf4oWo,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:12,fullName:Motorola G9 Power 128GB Mobile Phone - Blue,159.99,1,0,12,1,1,165.9030001,1,1,167,2,NA,2,7,6,Yes,6,4,4,NA,1,0
vo99jmd7sxDpOGOax5gFIjRvVL8xuT,https://xlarge.rsm.nl/phone-shop/#/products/1,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=vo.99jmd7sxDpOGOax5gFIj~RvVL8xuT,{linkLocation:footer},NA,0,0,1,23,1,2,125.9260001,2,2,106,2,NA,2,5,6,Yes,4,7,1,NA,1,0
von58cCc8aCF1OjvEvoHlIFam3WU9Y,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,17,2,2,253.948,4,4,512,2,NA,2,6,6,Yes,5,7,1,NA,2,0
vOxbZ5Bgt5GVOfNNfNkrq8RyRQFpbz,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:8,fullName:Google Pixel 3a XL 64GB Mobile Phone - Black,329,1,0,23,1,1,229.7460001,1,1,131,2,NA,2,6,6,Yes,6,5,2,NA,2,0
VqH6h9Rz8lk5BWMIaTVVTIf0xOQloL,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:1,fullName:Samsung Galaxy A42 5G 128GB Mobile Phone - White,319,1,0,12,1,2,359.3560002,2,2,113,2,NA,2,6,6,Yes,5,3,1,NA,2,0
VQHGL6DGwRc5tKcuKVhBXezxa9GAFb,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,9,2,1,53.03900003,3,3,99,2,NA,2,6,6,Yes,5,5,2,NA,2,0
VrZkpu8hWKaQajbaWnnOeOY7O3kdl,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:9,fullName:Nokia 1.3 16GB Mobile Phone - Cyan,79.95,1,0,8,1,2,94.89700007,2,2,106,2,NA,2,4,6,Yes,4,5,1,NA,1,0
vS0KlgUXzcJdi5dyxFjudmZmeHkm20Z,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:11,fullName:iPhone SE 64GB Mobile Phone - Black,399,1,0,5,2,2,45.954,4,3,104,2,NA,2,6,6,Yes,6,4,1,NA,2,0
vShJMknTJn4bHvwVbDNpu76317egs1,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=vShJMkn.TJn4bHvwVbDNpu76317egs1.,{linkLocation:footer},NA,0,0,1,9,1,1,148.26,1,1,94,2,NA,2,4,6,Yes,1,1,2,NA,1,0
vT3xVpu2W9KOvJm88emRBRyDKiASnXY,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,14,1,1,158.2670002,1,1,84,2,NA,2,6,6,Yes,5,2,3,NA,2,0
vtqZZfpXN9fqKGTMHt3PTn7QKyCZYb,https://xlarge.rsm.nl/phone-shop/#/,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=vtqZZfp-XN9fqKG-TMHt3PTn7QKyCZYb,{linkLocation:footer},NA,0,0,1,5,2,2,47.74600005,4,3,175,2,NA,2,6,6,Yes,5,3,3,NA,2,1
vVo3WePEmcRD7nvRolJ8wlluyZhLk,https://xlarge.rsm.nl/phone-shop/#/products/13,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=vVo3We.PEmcRD7nvRolJ-8wlluyZhLk-,{linkLocation:footer},NA,0,0,1,5,2,2,41.85700011,4,3,91,2,NA,2,5,6,Yes,3,7,1,NA,2,0
vw7VGk3rlLEfseaHYys6nBvqUeZStLq,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:13,fullName:Huawei P40 Lite 5G 128GB Mobile Phone - Black,379.95,1,0,7,2,2,37.91400003,4,4,72,2,NA,2,7,6,yes,6,7,1,NA,1,0
VW8b0ek5pLGQSFnO8mEr5zSrMBIMi9d,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:7,fullName:Samsung Galaxy A32 5G 64GB Mobile Phone - White,249.99,1,0,18,2,1,130.9880002,3,3,120,2,NA,2,7,6,yes,7,5,1,NA,1,0
vzfabtUUJITFVPUwJo0muAsci0mdk6,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=vzfabt-UUJITFVPUwJo0m_uAsci0mdk6,{linkLocation:footer},NA,0,0,1,18,1,2,149.5140002,2,2,125,2,NA,2,6,6,Yes,6,5,1,NA,1,1
w08IiCHbuOpGV8CG76Ux5B3Z8ZssCTf,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,21,1,2,161.1760001,2,2,116,2,NA,2,3,6,Yes,3,5,1,NA,2,0
W0fVsr4nmqvngCzBOvOH7PM3dWfU0IY,https://xlarge.rsm.nl/phone-shop/#/trolley,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=W0fVsr4nmqvngCzBOvOH7PM3dW~fU0IY,{linkLocation:footer},NA,0,0,1,12,1,1,66.16000009,1,1,65,2,NA,2,6,6,Yes,2,1,1,NA,2,0
w3lIPah2JMsOBi9E9FwRzfyQQuCDgd,https://xlarge.rsm.nl/phone-shop/#/suggestions/camera,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=w3l.IPah2JMsOBi9E9_FwRzfyQQuCDgd,{linkLocation:footer},NA,0,0,1,9,1,2,114.8770001,2,2,135,2,NA,2,3,6,Yes,2,5,1,NA,2,0
W49DC7h8ifMOt8cmh2pWa1HxpbWAvUB,https://xlarge.rsm.nl/phone-shop/#/products,https://erasmusuniversity.eu.qualtrics.com/jfe/form/SV_3kDghNxYERnfJ7D?storeid=W49DC7h8ifMOt8cmh2pWa1HxpbWA_vUB,{linkLocation:footer},NA,0,0,1,7,2,2,39.9460001,4,4,106,2,NA,2,7,6,Yes,7,3,1,NA,1,1
w6PAJQIhqM7Fxd3twLUd5Yh7etmheK,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:4,fullName:Huawei P30 Lite 128GB Mobile Phone - Black,199.95,1,0,6,1,1,45.35899997,1,2,112,2,NA,2,6,6,Yes,3,6,1,NA,2,0
W6xsHjmufwsEN4DzHEWYSGDZ0p8fZdA,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{}},NA,0,0,0,4,2,2,7.627999783,4,3,126,2,NA,2,7,6,Yes,5,2,2,NA,1,0
WaPJc3ugAYvzHczhQHsTIM0Iwz5y,https://xlarge.rsm.nl/phone-shop/#/check-out,https://xlarge.rsm.nl/phone-shop/#/finished-checking-out,{trolley:{id:3,fullName:Samsung Galaxy A12 64GB Mobile Phone - Black,169.95,1,0,67,2,1,290.4640002,3,3,104,2,NA,2,6,6,Yes,3,5,3,NA,1,0
