survey_time_spent,survey_user_id,bonus_unclear,bonus_unclear_open,bcq_bonus_received,web_satisf,att_check,att_check_6_TEXT,web_recommend,lk_buy_cellphone,employment_status,employment_status_7_TEXT,gender,Mobile
82,HhIq4kL82.-1RjayR8qWZqkvM3296kaw,2,,2,6,6,Yes,6,4,1,,2,0
66,GGaZeBRtqTqm9.jXoCGquTlo_KyxcO-I,2,,2,6,6,yes,5,5,1,,2,0
94,6ui8_MDWerTD1nSVlyhwEEdNh.5Gy3Al,2,,2,6,6,Yes,6,3,1,,2,0
88,MJlS-mspeyNkcK71X3YiGHDJAkZhnd4O,2,,2,6,6,Yes,4,3,1,,2,1
181,dEipeKKw6HZ8OSS7XqP~dyPPT9ga.xVF,2,,2,7,6,Yes,6,5,7,Disabled ,1,1
101,h~jc7oT.GkaGPvPv-XYpsFjoQQcx6v4Y,2,,2,5,6,Yes,5,6,1,,2,0
141,UHeXrb0~U.~FZrrp9DRg_7.fK3Wjf7jn,2,,2,6,6,Yes,5,7,1,,1,0
84,2ssJwN4yH0JlIjolVEDQLcwYYlOEVwd.,2,,2,6,6,Yes,6,5,1,,2,0
121,4pRToJveMajn3hHF2~qY9NERnjI13Q2a,2,,2,6,6,Yes,5,5,3,,1,0
107,8rEI-1B3zwuJ6gxIYJOuA8TCLDqe-zzj,2,,3,6,6,Yes,5,2,5,,2,0
63,t-so0ooKXtagKrYydtlsN4krqVUlGDhy,2,,2,6,6,Yes,4,6,1,,2,0
80,lMwr_GWIHI82ovIIdThU6ZoYSBDOXVIW,2,,2,6,6,Yes,6,5,2,,1,0
70,6x0N4q-xsqLoPKllYMvFEV-6ELt8BuSx,2,,2,7,6,Yes,5,6,1,,1,0
103,P_rMcck~a~Rb84OdpumiuacyT.TM_t1~,2,,2,7,6,"""Yes""",6,6,1,,2,0
93,._t~-OaceYYzfJWGG7Nz8M--n9PS.Fih,2,,2,6,6,Yes,6,7,7,Disabled,2,0
83,56Z_fRVagaxwn-fVpuXTYArWYmW0KXNC,2,,2,5,6,Yes,2,2,1,,1,0
135,6814ttM.OMn30zPGOCCph_prj-~x4Ycc,2,,2,6,6,Yes,6,1,1,,2,0
81,DjQcANt2a_o4IPGdXMrMh.ooZ-qQZUKH,2,,2,5,6,Yes,4,5,4,,1,0
62,y7u_4LEQHh14lo8NfohNn4MHjGb83PUO,2,,2,6,6,Yes,4,5,1,,2,0
108,.0xp6ZDTcr1BC.W4ZR.SBKcH8bHTGeXS,2,,2,7,6,Yes,6,6,1,,2,0
167,hKVB0k7NeeXTF_4h7BSnKBW1h.HcE_lU,2,,2,6,6,Yes,6,2,3,,1,1
82,Xe.8PiIoFaEi_nEHHM0uGUIatamiCB4.,2,,2,7,6,yes,5,6,3,,2,0
125,zYwhUJ7owYk37IK8pN5rB5WCOwzW5Tcb,2,,2,6,6,yes,6,5,1,,2,0
96,AWQJwSxu9u5MNqsS7SZTU0MmRMClbfIz,2,,2,6,6,Yes,6,5,1,,1,1
85,M-r.V4wchQz4NHCUBIuwuuKoEEZdqv7G,2,,2,3,6,Yes,1,3,2,,2,0
95,h9_vFBCGxOUBwQZBlhTHiWMnHkolF6BU,2,,2,6,6,Yes,6,5,1,,2,0
78,s.iXo~UdY6YziClxUfnAG6UscK3tbrTe,2,,2,6,6,Yes,4,3,1,,1,0
130,tVrnKmZooZU6mIi_qdRr.m1-5fCjgAMi,2,,2,6,6,Yes,4,6,1,,1,0
98,jxdQCS9qu50PE1IaZa9SvGF7VZfSZT3C,2,,2,3,6,Yes,1,1,1,,2,1
133,ajLdsVMm3ZSObwveiEY8hTIYG9O26cC~,2,,2,3,6,Yes,3,3,1,,2,0
84,Y5Z9xzga27VNK29dlnJLxhKKf_dnxURB,2,,2,6,6,yes,2,3,2,,2,0
96,VzHHEivHw9Rq3_nNdDwcr871IjXC2Ca~,2,,2,5,6,Yes,5,6,1,,2,0
88,XNz4UAmTt_v8qKyWkcCwD-Z2Ng9zsvw5,2,,2,5,6,yes,3,6,2,,2,0
106,uJ-c7Drs7DxDSGAx6TQN3Vj6.Q-nCLNy,2,,2,5,6,Yes,5,2,1,,2,0
88,p1fpIzxMMRL.0TgS5BKDhh~8zTzIfEAb,2,,2,6,6,yes,6,1,2,,1,0
123,v5_T5-4gFSU4xk_LChXAaaRvttdufA1i,2,,2,6,6,Yes,5,3,1,,1,0
83,oB9tapsb0m8wbWVlsu7lodepcIbkTueD,2,,2,4,6,Yes,4,4,1,,2,0
119,N-r9YrXVcOTcLIZYCFk8NGrV~4.Ya5S1,2,,2,3,6,Yes,2,7,1,,1,0
63,6jUc7W2zx0MtSEy4J7gRe37lmObFFaol,2,,2,6,6,yes,5,6,1,,1,0
82,roqjTb01VGvQ4b_Ws~vERS.TOGt6ORLY,1,N/A,2,7,6,Yes,7,6,1,,1,1
116,oNgnvnGQlmPidtCkqBSRoWjge5EzbZx5,2,,2,5,6,Yes,5,5,2,,1,0
183,rmMP.9c9IDBq6_AfvIR2wxGRW1BUA1Ma,2,,2,7,6,Yes,5,2,3,,2,0
106,d~~hLb1rxsFCkzTI1vBIGNgC2Evd28OO,2,,2,4,6,Yes,4,7,2,,1,0
121,GIY6drKGzPP6evKAK82fA1RUKW6QRjz~,2,,3,6,6,Yes,2,1,7,,1,0
87,YRpND6cMRWZJavuIZUlCCBBt0nb0uJmD,2,,2,5,6,Yes,3,3,2,,1,0
75,0RAb5LuYQyhsG-KN9eOX0hniUP-2Ota9,2,,2,4,6,Yes,4,3,2,,1,1
158,4Xlf8ifg~KymwuirxotdTnTus34v9Fxz,2,,2,7,6,Yes,6,6,1,,1,0
60,AGYd1vJ3iFyMqgQ.bZQA_~WAkA9aIR0v,2,,2,6,6,Yes,4,2,1,,1,0
69,f5ZN8wOkUy3CmMtaPJRbnWXLPE.NRnWb,2,,2,7,6,Yes,7,5,4,,1,1
132,3ytu6tVS5smo-ydno-TchA_F9LG21Gca,2,,2,5,6,Yes,2,2,1,,1,0
75,C3GFX4h9aeq6eIBEXv7DdfzSNY1kwaKk,2,,2,6,6,Yes,3,6,1,,2,1
54,g6AuK_ueRBy1~bQuILhKqPH8WiEcG2Wh,2,,2,5,6,Yes,6,5,1,,1,1
87,yQBJ0khuXBDaDdBEmqjIrKT0lT369NRL,2,,2,6,6,Yes,4,5,2,,1,0
91,83yju.tgoFmHlt3WL~QDjYPKsPgEEzl7,2,,2,6,6,Yes,5,3,3,,1,0
161,ic486qdhOlbGF6~yzYv~_~qs9DW2Wxwt,2,,1,6,6,Yes,6,7,1,,1,0
77,8Uk8h4MpjXIAF6ZPEQ8p9tcNvWvgV5HH,2,,1,2,6,Yes,5,5,1,,1,0
70,7SuIaJt2X8thZIq2TNjRbNkzJqaxfDjr,2,,2,6,6,Yes,5,2,1,,1,0
124,8kc8juFjjlaGOZNWScg_3Q652TxcuBq.,2,,3,2,6,Yes,1,7,1,,1,0
74,aCM1ON_dZ6EkCj8o4SNlWO6H20aLYcD4,2,,2,6,6,Yes,6,6,2,,2,0
131,V9MFB3If-xGhPyxFVjrN6CaDfd2e-7q.,2,,3,3,6,Yes,5,6,1,,2,0
79,Vmk_qBOE1RWzkjvLTOsPJxSVzj.uBw7-,2,,2,3,6,Yes,2,3,1,,1,0
106,27qSaz446r~FYx4QAmuf6.lOA8FzI1qE,2,,2,6,6,yes,6,6,2,,2,0
123,QBlWF7UqdsP0zaWO-t0Rx1ZOZEkzQyo7,2,,2,6,6,Yes,6,5,8,,2,0
59,b4GtvF5_XDR0mbCOoXAH4So6.m--8qUU,2,,2,7,6,Yes,7,1,4,,1,0
102,XNBUK-RH7ILNk7R_l2y~hOaMD2O7.aaB,2,,2,6,6,Yes,4,5,1,,1,1
83,dtUj4zlMNL-6FkpIVWO_~tsWkrD9G86G,2,,2,6,6,Yes,6,5,1,,1,0
214,k9khMzsqZFU~QsPWkA_-mTw4bMNV_O0z,2,,2,6,6,yes,5,7,8,,2,0
76,mPo~kbu4KFWsDNxuz0-vmgkcFsSBLaup,2,,2,5,6,Yes,2,2,1,,1,0
49,SlNEDKu607tzoP~ks4WH8vC9cwP6o__J,2,,1,7,6,yes,7,4,1,,2,0
80,x6GzZ3ewaZR~nyA4~AYsfX6hMSlQqQ-Q,2,,2,3,6,Yes,3,5,1,,1,0
121,NLFM8co.zliQjVuf2.u9hRkfb2sJYK3C,2,,2,7,6,Yes,4,5,7,Self employed ,1,1
332,h2ot79_f_3IZI3pNv5cR9Ac0KBM_VJXH,2,,2,7,6,"""Yes""",7,4,3,,2,0
77,hXUEHIXqEXNNjT6YnL-yhieHrvThp8zr,2,,2,2,6,Yes,1,6,1,,2,0
289,cr~lBwLp2Th9LdKmnnWlco95rEKvFB8D,2,,2,3,6,Yes,2,7,1,,1,1
135,HpyEbuBnOwX_2vtmeoup-9Xz_ZaGEupE,2,,2,4,6,Yes,2,2,1,,1,0
80,zEgtBdTw4ozo5fsVIqVA5RoahO0N1o4M,2,,2,6,6,Yes,5,3,1,,2,0
69,DXNN0B~PmmuVe5czh9aDOpt3OmTGaAXX,2,,2,5,6,Yes,5,5,1,,1,1
141,Xap-2MBzJdlYnq1KEqrLo~EOJcDVuhY4,2,,2,6,6,Yes,6,3,1,,2,1
71,iwvkP~VnfafUgJGv6FT0xWmd__9r537W,2,,2,6,6,Yes,4,5,1,,1,0
105,8zeAJx4PEbfn1k-gAri-0NyqJfN2mLfq,1,There wasn't anything unclear.,2,7,6,Yes,6,3,5,,2,0
119,wU3Wb6c0P.L1bQQVe4l-451Pl_1vf0gM,1,It just said claim your 10%. It wasn’t clear if it could be used on any phone . ,2,6,6,Yes,6,7,1,,2,1
210,EpTj_89gQi0TyKMND5_kM9E50n8oWWUn,2,,2,7,6,Yes,6,7,3,,2,1
132,cGVqmepWscaWqv9LtoH0ZEOlVcN.TiNS,2,,2,6,6,Yes,5,2,1,,1,1
110,r1CIkccJGkJq2zGFfWyhRa6HAJv3s8W8,2,,2,6,6,Yes,5,5,3,,2,0
77,i4P5beivSYd32ijFziCPGalMsJMJcpnT,2,,3,6,6,Yes,5,3,1,,1,1
96,f~L2pK7t6SCgQW6uCqkNQtqSkRV1gcyK,2,,2,5,6,Yes,5,5,2,,1,1
81,PdEDR6glxl-MJexIcPZgPOAGHdh6Iilz,2,,2,5,6,Yes,5,5,1,,1,0
101,l9zCZTzZrusP1V3grAv3Ah06wBzbxLMK,2,,2,2,6,Yes,6,5,1,,1,0
62,vT7ZCO.1FrVSFb9Iru4t8o~ql2vivoO2,2,,2,6,6,Yes,4,7,1,,2,0
239,hys5_qIYU9T5R7mJv1xgokG_MOQgG2YL,2,,2,3,6,Yes,2,2,1,,2,0
118,qtGTkQ.JL~_5fJporudFCxmF_NJf0Eyj,2,,2,6,6,Yes,6,6,1,,1,1
163,pwGIvum_DrGA-wBY-WyiwZ3eMHS1~xZZ,2,,2,2,6,Yes,2,3,1,,1,0
93,v4sg.3sgA3K5ohXx9Bmabz~2GrYPD310,2,,2,6,6,Yes,5,6,1,,2,0
80,A~4ZCrwG4~~GZyCZlY4Za5IUgflgr5hm,2,,2,7,6,Yes,6,6,3,,2,0
138,z6h8d8vh.D9f0u8lp4ItkoSY0FWCbnCA,2,,2,5,6,Yes,3,2,4,,1,1
145,YVfa0oI-.OHL~XjkW9vaV3A~Z-2TGJzG,2,,2,4,6,Yes,4,4,8,,1,0
164,UqP~DEDEzLSfQV38nXCFPAU79ccR~1zu,2,,1,5,6,Yes,3,3,1,,1,1
160,zwiZP0GEKsGz6pPxI4IaEGk4JyvbhfEb,2,,2,6,6,Yes,5,4,3,,2,0
54,rMRc1zbFlcPxbpd7z_6IsiJ8cJ8x82L3,2,,2,6,6,yes,4,6,1,,1,0
75,2osWa9oTl9ElzlLlHqljxnBS7Ba6NcFM,2,,2,6,6,Yes,5,4,1,,2,0
164,siPcMN3HiU8Wq3nXhZ-hkNfHkzi74AK8,2,,1,5,6,Yes,6,3,1,,2,0
102,fqqgMujyevb0Qdw~~Nh-bZJgEpSHdgi4,2,,2,3,6,Yes,2,6,1,,1,0
80,AFxmBWKn1oohPe5D_Zlp5LuoiiRTg1bj,2,,2,6,6,Yes,5,5,1,,2,0
111,Zcvw.89Ds8F.3lLPtNwR1lVH-HsQXp.u,2,,2,6,6,Yes,1,5,1,,1,0
260,h1Ss39tFbsIriFWtuOhP4dxnLEgsPlmF,2,,2,5,6,Yes,5,4,3,,2,0
112,VlLvTNUNtJ8w.u3sXXPaUOCxbi_Uba23,2,,2,5,6,Yes,5,6,1,,1,0
98,GX~iKnuG3qsjN5njkOQjHDrht_gQtLqw,2,,2,6,6,Yes,4,5,4,,2,1
90,89-v2KbINdy_My0eJXOjAJDybf6E~CFz,2,,2,6,6,Yes,6,7,1,,2,0
96,1rrK-5BPJeiSYR.-vXrrMly2zmf_pUgs,2,,2,6,6,Yes,6,7,1,,2,0
103,hiOxcxH5W2k898ZqZ6cT2QOsnSn..85c,2,,2,5,6,Yes,2,6,2,,2,0
87,T6c3CkUTwZuY4qzY5Yixc50__O0tOQlm,2,,2,6,6,yes,6,5,3,,1,0
127,NWmG.VC7kf6-j5Iqt8PNZ3AX0_mDBmfz,2,,2,6,6,Yes,6,5,1,,1,0
66,ZaNdK6LX.3yuo2OW3Bylh7wnNWtNvSqT,2,,2,7,6,yes,6,6,1,,2,0
90,5DTiU-U4OgkWTcbnbgHYxPd.SXn8~k6r,2,,2,4,6,Yes,3,5,1,,2,1
88,guPNLHlZYoKd_sNjwB06h3lBqcdCOvti,2,,2,7,6,"""Yes""",7,7,1,,1,0
169,KmHVrTwnp3ev~NZ2t3uI.KxCmS7dqWHN,2,,2,6,6,Yes,4,1,5,,2,0
87,fafpJWutWGgy6-sOdizvzn6pcHmpPCyP,2,,3,5,6,YES,3,5,1,,2,0
81,.4VCoDmIHszMhiROlEnkoxqXTZTclNQE,2,,2,6,6,Yes,4,6,1,,2,0
133,9cW86aBFFPOMHpd.SUMO6Rlynrn9iKrU,2,,3,6,6,Yes,4,7,1,,1,0
155,D5cXbSIAK8p.xnqeRMX1FHtGnB~wl0wh,2,,2,6,6,Yes,5,6,4,,1,0
85,BZoJy6nQIgBx_rbVY0XRLZr3sbElxCOj,2,,2,5,6,Yes,4,2,3,,2,0
91,arIvDr2h_qTnot9wZymibxDdb06HI~YM,2,,2,6,6,Yes,5,2,3,,1,0
70,Jz5kzMXopK~Y.JuZ9QSdeLy8Q3FiUG46,2,,2,6,6,Yes,5,5,1,,2,0
117,DY7W_8P~gh_DzDYMV1TO_VuwLvou2CvV,2,,2,4,6,Yes,4,5,1,,2,1
97,CCRDDVF~pgvmyxny9DA~7sFtX9dV9w5n,2,,2,6,6,yes,3,5,1,,1,0
95,FbpC-NCc.h3JiRytO5E6T2HkYxKcNhW1,2,,2,7,6,Yes,5,6,7,Stay at home mum ,2,1
76,IfNFjYHiraDXjLhcRfEYhGLjY-tCl2v0,2,,2,5,6,Yes,4,4,1,,1,0
102,404Durc6yLLFH5JGrsdYoOPsgQXGpMym,2,,2,6,6,yes,5,7,1,,2,0
146,qhmgS3213dT4TSJh-eMediDYiygb9agE,2,,3,4,6,Yes,2,1,3,,2,1
129,op9~BHeDSBk7YOjjB0J1V7hEOvsMSX-8,2,,2,7,6,Yes,7,7,1,,2,1
168,GaHA1o1ZuuAO~RINiSpZPHlooLqrQk~O,2,,1,6,6,Yes,2,1,1,,1,0
92,a_-oA1VtZv~2TP1DxDIoC~6V-SC5Ozqw,2,,2,6,6,yes,6,6,1,,2,0
163,2kez-Rj1qdWRZZllZpGGssU8n.QcesZ6,2,,3,5,6,Yes,6,6,8,,1,0
72,91xISftKuy~EXgx7x_R1Nb-BwK9i_iSj,2,,2,6,6,Yes,5,6,2,,2,0
188,yf.ztLRoao2jdiLn~WuEpMlL8gyRYA16,2,,2,6,6,Yes,5,4,1,,1,0
168,hjFs3UAIVwUQaYkV5RPy~z~DG6Gz8xk8,2,,2,5,6,yes,5,2,1,,2,0
83,oHM4VdbN9q1OvY0xKjfC1zEAn9khWOFH,2,,2,6,6,Yes,6,4,4,,2,0
87,owlHGT7g1ko35W9e~TMVK3nD_OQhTU_u,1,I wasn't sure whether I had to go ahead and buy it with my own money.,2,5,6,Yes,2,7,1,,2,0
101,OvSnt0uJmIl7rl9Hg9O3D7JZdMxL144V,2,,2,6,6,Yes,6,6,2,,2,0
120,qhGcw6mU1u2A-Y3ghEFN_gZJvry3Ib5x,2,,2,5,6,Yes,5,6,8,,1,0
104,PwFZwXXNXKUPAdriO4ff-vyCNUcF~owA,2,,2,7,6,Yes,7,7,1,,2,1
100,F_dgA6m.5huzZNUGT4gSVPM2UdQrs1uo,2,,2,5,6,Yes,4,5,3,,2,0
78,eWp9uEh1ThP22vru2IVe0tSGUtyzgSsx,1,Nothing,2,6,6,Yes,5,6,1,,2,1
109,o_c6h9XpUP72YL9b.-28vLqHJxzOLlfE,2,,2,6,6,Yes,5,6,3,,1,0
59,7JqiBQ0D~neeTm_7-3iyQS7ck.VMoc.c,2,,2,7,6,Yes,6,4,3,,1,0
117,'-kz.YCtfzRZzxG-RcgVAnrifpdagmUsx,2,,2,7,6,Yes,7,6,1,,1,0
86,D-Fzf71SgV.C0Sh2yQ6UDh_kdVAhdfxO,2,,2,5,6,Yes,3,5,1,,1,0
225,AH5wYhrRcGlJ7LtUKkiRZrngxBMYDJH-,2,,1,5,6,Yes,5,3,1,,2,1
109,n8wJrKR7jX1P8YzwuKpkqOLissQerqfq,2,,2,6,6,yes,6,5,1,,2,0
89,kFbiv_8AP~L~Iti6RnIM-RHqTG2IDpXq,2,,2,2,6,Yes,2,5,3,,1,0
113,h5TP_gDUtYjuaUPv1MU3uK4IuyknPmaB,2,,2,6,6,Yes,5,5,1,,2,0
89,lM.ASC.K-QhbW9AzOikUjEfpZvXcb_ag,2,,2,6,6,Yes,6,4,2,,2,0
110,8XZt.~IcRgz2n4tQc3JV4H9U.U8PluU4,2,,2,7,6,Yes,7,7,1,,2,0
107,USRWrSw.hDb_RqHsw8G.9pN7XBpyzxYo,2,,2,5,6,Yes,4,3,1,,2,1
99,_XbKC.kZgr0gD_9_J2Xti.F-f5XS4_X_,2,,2,3,6,Yes,2,3,1,,2,0
100,olSKeaTEt8jUfbgMjth_CPtGIf43Zhji,2,,2,3,6,Yes,2,6,7,Stay at home parent ,2,1
83,v2fcFlb8iF5cOm3ImrDD_X_Ex~~Gd8Bd,2,,2,5,6,Yes,6,6,1,,2,0
82,KBK~wKhOyc3EkT75W0JUB4XJwlGYXbtf,2,,2,6,6,Yes,6,7,1,,1,0
125,f2XtDYE-GY0j0mwP_y-fIMpn~pdsaZlH,2,,2,6,6,Yes,5,7,1,,2,0
96,kGCI9OtIWN79jR3~QDBuWgHQPc87-1cf,2,,2,5,6,Yes,5,5,1,,1,0
118,4BELlQGSyt4xnOIkdyk3RrcvnCvfNhpA,2,,2,6,6,Yes,5,5,1,,2,1
99,bzLvDGc-rvJiR3rQj-e0zUg9fRKlHQOe,2,,2,3,6,Yes,3,2,3,,2,0
125,K93vfH_rcPNNuGcGE.731bzORQD0XDoS,2,,2,6,6,yes,6,6,1,,2,0
218,_iLfXogCaGatq-txXSay_uABYz.~.R9V,1,The bonus compensation stated the bonus was the difference between the price of the phone and £450 plus the phone (or the full £450 in cash) but I wasn't sure whether that was the price listed on this site or in real life (or even whether those two differed) so I hedged my bets and chose the money,2,4,6,Yes,1,2,2,,1,0
106,j6fZUBV1qUN1rG6IrExXvBGOh05qepWh,2,,2,5,6,Yes,3,5,3,,1,0
121,gBUnJ4rKGhE1KZ2XvHi0DlwbIxS4mDDh,2,,2,6,6,Yes,4,6,4,,1,0
1090,Tozm9ZaYmFGPyStd.dtZiWm80m-mUqVF,2,,2,7,6,Yes,6,2,3,,2,0
127,f0faIBCxPRr7_GLCt1DYP5yj8E2P1G8s,2,,2,7,6,yes,7,6,7,disabled,1,0
88,_nSZiSYsZfpyX5p7Eh5bzZe9BnlDI.p8,2,,2,6,6,Yes,6,6,1,,2,0
92,hZS3SvYx9Mqof6P3Cb4RIrhRFL7ENHmz,2,,2,6,6,Yes,7,6,1,,2,0
66,rpW2_67fTdRLO8r6fCcHZybUcXpazhVw,2,,2,7,6,Yes,6,5,3,,2,0
221,O1CCWALOAQ7V57ntEGODxp0fDhJUnj3V,2,,2,5,6,yes,3,7,1,,2,0
130,2kr5FBRTJk~3syGMgghk7Euz33sKiFMl,2,,2,6,6,Yes,4,3,1,,2,1
82,QRdqgF5HQBEWoswAnmyHVHJnSVlt513T,2,,2,6,6,Yes,3,4,1,,1,0
96,WE_AXjS12QUC3rRdPUz.5Fd3wLwtzpLA,2,,2,6,6,Yes,4,7,1,,2,0
74,Jnvb_jZF7XyWEoD7mE24HXF2nKv9RXvj,2,,2,7,6,YES,6,5,1,,2,1
53,wI.T0Hp.5Pxnbkx~LgWXOkB-ipWwr5.0,2,,2,6,6,Yes,6,6,1,,1,0
60,rnAq7rHMe5OM7~4u2Z0_LETwCee.cpWX,2,,2,6,6,Yes,5,6,2,,1,0
182,k2xDNhzqI.VrNHLkm4aqkZFDwUEndj5M,2,,2,5,6,Yes,5,6,1,,2,0
96,kVCGhRJVOW_gxwYe~L8IHB2ijsxquBvM,2,,2,5,6,Yes,4,7,1,,2,0
76,4UmC3E3tGQJvw7aXW-tRuJE1whxccn8m,2,,2,5,6,Yes,2,6,1,,2,1
114,WaHgwAxwYrDmrz3eWD-pO8MpebDf80Vj,2,,2,6,6,Yes,6,3,3,,2,0
61,1Ty6mPFlZ~gHQH1yvaO~5M6bVK2oAq1D,2,,2,5,6,Yes,4,7,1,,1,0
114,5xr6.aw8pE~N4-AG_w7NDuLc9raUc5CG,2,,2,4,6,YES,4,3,2,,2,0
92,AV8kfCijtrDwGGL28x7_b3uVTfCz1RM4,2,,3,6,6,Yes,5,5,1,,1,1
71,ju9WDBI_NPkx-OwqxErYlSLo_TBbEAdK,2,,2,7,6,yes,7,3,3,,1,0
123,.t_.qP6vd9MlTNikt52ZidyPMrM7oriS,2,,1,3,6,yes,3,6,1,,1,0
95,5z~PGXGMhDFt~8y~oMNdcH5fvW.Cc_99,2,,2,6,6,Yes,5,2,1,,1,0
102,ieeBXZdp8_kW7MQ4nywof498gC4Sw7Cb,2,,2,6,6,Yes,5,2,3,,1,0
90,OhZebWj.H2yXi4WGHzUkBy-cB.mzXdy0,2,,2,6,6,Yes,4,2,1,,2,1
84,VJYjrTtJuhWQF6IdC2B~ib..UYHaqi68,2,,2,7,6,Yes,6,5,2,,1,0
80,LQnmHsP6cd6zEQUnFGNVAt8Qb6xX1txd,2,,2,7,6,Yes,6,7,1,,2,0
71,obSr.CnsAcgm5GYuJRUKqTvsDTTdkkV5,2,,2,6,6,Yes,5,6,1,,2,0
78,f1~Cae2UopArGZRfH5GT-EWG5Sa2AU6t,2,,2,6,6,Yes,3,2,1,,1,1
221,0UCqGy_DbAmu0tKUMSRJ63mjie6QGl.Y,2,,2,6,6,Yes,4,2,1,,1,0
102,SLcOjnK05Ov9NVORzXC~tUlrr3pZjucF,2,,2,7,6,Yes,6,5,1,,2,1
68,eJsKDBoLNLBqFGgQOsvNIOA9FyHmKH08,2,,2,7,6,Yes,7,7,1,,2,0
72,OFHYg.Kt6T8oXo8zD5YHW1kuUCdXEtl3,2,,2,5,6,Yes,1,1,1,,2,0
75,Y.mP2FYXlSHWfagPE5BeHewf9g9cyRzQ,2,,2,6,6,Yes,6,6,5,,1,0
108,vyfnRAytSjf0XaLb-Wqj1TMtN7ruwmAb,2,,2,6,6,Yes,5,6,3,,2,0
141,xfWgKr1_EgcytoFGRAjG3rsjNBfUODvu,2,,1,5,6,Yes,5,7,1,,1,0
99,hUzFKn7BBcHF2OY9SeYcwBiQ8b9UWH2I,2,,3,7,6,yes,7,7,2,,2,0
91,A6ai_fUbZfuAsAbinw9vWiq9K8MFf4EA,2,,2,6,6,Yes,7,5,1,,2,0
116,.mfXrd8GsskHjfGhzSZZW1E6cxIvFjj.,2,,2,6,6,Yes,7,5,2,,2,0
68,qE.FuDdhLBcbsnIHcPRzlDzIDh9RqyLd,2,,3,6,6,YES,3,5,1,,2,0
64,~z_-H50vSg5-Z2vTYdwpD4cDxuSsqHnT,2,,2,4,6,Yes,4,2,2,,2,0
99,s51zFwXD0AKc36VPWmO~MHJiA7Iv13Kz,2,,2,5,6,Yes,3,6,1,,1,0
96,MrWi2NRyWOTyq_HErf~-g-SQduBv.A7X,2,,2,7,6,Yes,6,5,1,,1,0
96,FzWRkM.jzWK3fLFAUH_FFLX3r5zka0-I,2,,2,7,6,Yes,6,7,2,,1,0
87,LQFmsQsbpj-.WdGLaC_tzk3uWWA2oAT_,2,,1,6,6,Yes,5,6,2,,1,1
101,mt_5N907c4IxSnKoA.kdAWlvYfEfSj9n,2,,2,6,6,Yes,5,3,1,,1,0
115,Ixg5aMoXE4MpHTBpRGGzmhe~Q7A65yhx,2,,2,4,6,Yes,3,2,1,,2,0
69,oy~yp3pQVz1xxgrzf2N.SGtOAZ1C63_r,2,,3,5,6,Yes,5,5,1,,2,0
85,t36uwNozFJ3ggVENW7~fe6.~f044vSk_,2,,2,6,6,Yes,6,1,1,,1,0
100,M08sbzUN.cYvi.n1t45SKxynNTLZz_DF,2,,2,4,6,Yes,4,5,1,,2,0
164,7zr_bFltbybQ3qYvSL1Z27z_Pqt~rWWu,2,,2,5,6,Yes,4,6,1,,1,0
73,vrHBB6zDakVaaXQ822jfZjA0p7~wwIPY,2,,2,5,6,Yes,4,3,1,,3,0
76,6txuisYqM_zw-vm6qpjF1LwxZcFKiF4N,2,,2,7,6,Yes,7,5,7,Homemaker,2,0
148,'-~P78ebCVpu0w9nc5u8_qEk2D~DasIjQ,2,,2,5,6,yes,6,2,1,,1,1
90,LHCwMlKcpTpPXcTXYEq2azyn7~5eyqLY,2,,1,4,6,Yes,4,2,2,,2,0
73,YfN4fZIF3bY5~KDlX9M1HxJMU4B3-1BV,2,,2,6,6,Yes,6,3,1,,2,0
60,glHqM9UOQ1O9helseJ9SRQN~vgmYt__9,2,,2,6,6,Yes,3,1,3,,1,0
59,pz8_QnlhKJKwEy.d2jbnEM-crIlcbupI,2,,2,6,6,Yes,5,7,1,,1,0
96,XdNTdCDo3FS9lpACIueae0a3UXneJZCj,2,,2,3,6,Yes,2,7,2,,2,0
110,JytnB8DDe.EB8M5mYWvroz4Ln3CxCtVm,2,,2,5,6,Yes,3,5,2,,1,0
125,N5LehH1DPUU-oX4wffs30UPE3PsASH58,2,,2,6,6,Yes,5,2,1,,2,0
85,uUaVbvOZ6Ln6yo4cF4DowynZSseF.LYP,2,,2,5,6,Yes,4,5,1,,2,0
131,_LXNK3-fn1RkjmEYXS9OFg1owZHnEXAK,2,,2,3,6,Yes,3,1,1,,2,0
80,6J~lYTK28JVi-NuBPTi-pzw1kFhPbHXT,2,,2,5,6,Yes,5,3,1,,2,1
83,TsnUFruIZXqx_o.ShSIfelEAN2iaHB9E,2,,2,6,6,Yes,6,7,3,,2,0
88,zMTeKapHJpJcZCa4fl1NbxfzoBt74V-3,2,,2,6,6,Yes,6,1,1,,2,1
118,adW.-rxp~UbbfPxBq1y~XkzSUBlh96Mi,2,,2,6,6,Yes,6,4,4,,,0
109,oek6Z30aXuqpC5_f_k2PSWfEy9kmFIp~,2,,2,6,6,Yes,5,5,3,,2,0
90,UlSydWugForDT1KD1j_7_wWRRbW.nzE_,2,,2,5,6,Yes,4,2,1,,1,0
78,f_mzm4kyRvlSK7VWUbkkEN5nuVvxTL3C,1,It wasn't clear at first that this wasn't a real sale.,2,6,6,Yes,4,2,1,,1,0
52,DLmR5-mEuSzIP7096MTVbCLMWrQcjmlI,2,,2,7,6,Yes,6,5,1,,2,0
